Rows Initializer Columns Responders
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1,18.1936803812695,8.61813082955797,16.7993800949614,9.33124057986856,17.318056372507,13.4348662869896,11.118828456844,11.8137693904211,13.7194685453306,12.7548988376424,13.3859399107441,17.4763208367579,16.3237069986198,11.7683674205793,6.39375582066299,9.75821884434763,10.2306894473798,10.7236910481004,8.40591361512942,19.2949900263578,17.6364162163411,9.18369631841871,12.4110735313732,9.96900302364237,14.2519004582742,11.7538788520567,8.97721612104615,0,0,0,0,0,12.4344125917261,10.753180889358,8.57134615559302,9.70094204837701,7.00256666510404,12.0839266267356,0,0,12.6068648030888,17.5271671697056,7.37645262461963,13.4961542715578,10.7164279781701,10.7163911437409,11.2628073224209,9.14630809547563,10.3407693385418,10.5438737680811,14.868988937759,13.5340903786969,16.4466721540322,12.3270234197276,0,10.9401156631097,7.81545484207721,8.53279857942305,0,15.6605234168117,14.7691043382823,0,0,16.4840034007199
2,6.79034115220189,12.1639037656928,7.00448876339475,8.20113518074216,5.52056244734637,9.42366371964054,15.9548641965218,18.6297237182245,9.25975310738851,6.74164395284784,10.445568963073,13.2258842771812,14.74020692165,15.042048651914,10.6686815540443,10.4502315232575,5.52944275250584,1.52691198787131,13.4674859604753,8.23663850247274,9.91779834735071,8.88880325967205,9.22758905128459,12.2266534433992,10.04566078385,17.7849362130589,16.8361565030609,0,0,0,0,0,9.53940189846314,11.9891455178406,7.33313900273118,7.60591801301776,10.9937588768157,10.4962854493663,0,0,10.5348975942057,10.4504463442759,13.5601272773642,8.28725794190259,11.1765512819494,9.89363791896875,15.8532086617325,11.3418748753493,4.55822938168585,10.6182880139236,10.1344361430689,14.3510790006681,10.9572441548341,13.8441904425848,0,18.7600755831279,14.3526653269368,20.3736516504515,0,10.6529090402106,13.3170232555302,0,0,11.3321069475564
3,18.463525058551,15.4512201669855,13.7093350785345,21.97783891628,12.3249435700461,21.76654958519,17.0928037024727,21.99407689674,13.4316457794712,14.3967383588668,16.7598079724216,11.6019800992198,17.6074298178494,13.2869884255724,10.7564399761082,12.9815505519334,16.5498975133118,8.36730401627347,7.74253105094979,16.2527989158722,15.9145019036906,20.9431152265598,17.4027151206163,17.5744875085111,20.4373312980512,6.03727682600565,12.0131875073186,0,0,0,0,0,18.2235653135874,10.205604931863,15.8696575151959,14.5876506156583,29.180573658942,8.74910194489202,0,0,14.2439930363147,12.2288574022439,20.0566607342082,9.37520767749282,4.8140155964867,10.3476016606023,14.8731967698019,16.4785957128409,15.1612590457108,16.5120439310434,9.50776774845072,16.8915775167279,9.98733225885322,17.3599805809531,0,19.2607405592879,15.646995318108,12.5502404372723,0,11.4419686529354,18.2639231743186,0,0,7.63409205244451
4,11.7642351376914,14.899493496132,10.7929176877601,11.2191656723742,10.491745237318,17.6161196110692,14.0695143316255,17.5197818864897,12.1370603436796,17.0423383293661,12.8308845341863,9.0648448732597,8.86827150114045,15.995465852635,13.8273883007003,14.8651182598387,13.2713224327249,9.56132793185982,10.3987222890034,11.3065873023112,13.2128773762948,16.2021309736597,8.70261372532998,9.08301650934783,9.25378933593256,7.86527038620399,10.144999207508,0,0,0,0,0,10.7146068662653,9.78388974758145,16.8616431317231,5.89294075950588,14.3664346412262,11.4727235131781,0,0,6.50452280679365,6.32073964711798,6.72455248026426,13.470610484087,15.5188739096892,10.3556292386656,13.1748686756151,9.75184002871945,9.51540047300383,2.24169530737872,8.86954377293202,12.8294783599837,8.56164286809368,15.4476927790981,0,21.139755499766,10.4813238282948,7.94755885147662,0,17.7171225465309,8.3031525652323,0,0,9.08018489118457
5,16.5067226326524,9.34448427649919,14.9335972500025,6.29788842349328,12.5224515233683,17.4240742417068,19.3360946891127,14.6776223418851,17.5092774346984,20.6210724252537,9.38088514710206,9.83987068293351,8.70427027972522,11.7047031541248,13.6420220259086,10.1916885887849,10.2521324800358,11.5174032458227,8.76982560054368,7.5524760560606,12.6386763676973,7.5735933375458,12.2668326936613,13.9305376560629,10.5053840949734,8.16441942048736,7.98322490018372,0,0,0,0,0,15.813154469897,13.4052079904633,9.74811364711908,12.4559978222476,6.74983273134033,8.93039901962497,0,0,6.99144229860663,7.77266510374435,9.88081637865035,8.48934175587611,14.3360665937325,9.89370441447645,8.67831076408535,14.32761492189,8.7502852107051,12.2153457674491,6.95153014781163,11.4332722141427,4.5478387365884,16.6451095816192,0,12.3237487300627,12.3622749958057,13.1639890804941,0,17.645614802299,9.4464212649653,0,0,9.63514572641987
6,12.3710013186496,11.4422837161744,15.3906956170715,11.6894572622371,20.3000903064991,8.47001192347511,21.7248346192442,16.0394112240162,2.8109111734617,21.3636596188433,6.88769549284737,15.4280713251016,14.9154315459814,12.0163334603332,14.499154301236,9.87310749638873,10.8869383957026,12.7267950105513,13.4143928775118,2.57402944747109,12.3988876479735,18.7649258540507,18.6797767633667,19.1176624982711,15.8690339752311,22.6895794553075,2.62699878979154,0,0,0,0,0,12.7373171884065,9.1936032807186,13.1743344981553,12.1445697762528,11.6526279733986,9.94238491494111,0,0,23.3731994235109,17.879410698534,11.7405739885693,6.97844632023727,14.1628044117666,8.25412708358761,11.8183515716563,16.9953693752502,16.2919235276214,19.5588550836497,10.1944788512022,37.3489898974489,10.1523770741405,11.096972196632,0,12.6200655822932,21.3450193409872,25.7839024994288,0,13.2140909625333,13.3217675987723,0,0,12.4510142426228
7,13.1476458750589,16.3995442666496,8.52206540468825,6.67792760379754,9.04181305488985,17.4702758063355,13.993172592267,15.2029180719193,12.1086800670711,14.6660715364675,14.8893981369721,16.3190195763608,14.1901163165395,12.9575977128131,15.1584573095277,8.70629947503282,19.5453544968854,14.3445215894073,20.1686319542983,15.2780880486411,23.3279112904549,17.0897418306542,9.86930941064203,14.5390039258632,17.9174604350271,22.9496829538227,13.1752816875288,0,0,0,0,0,20.47110870453,8.25276299423187,11.9530160098083,12.3438227449105,19.3800808556413,6.08613953969613,0,0,15.1117230814681,17.9859372105805,18.7788677951293,18.8463345778731,10.320505386266,14.0960535178204,14.6709833846106,16.2076615061952,10.7424261484453,18.0885259697551,12.1804337773821,10.858347181244,15.8131149987817,20.2033608608672,0,16.8266857185295,9.47998922780531,17.0440299267,0,11.7934505991231,20.0280799872262,0,0,12.0771205736833
8,11.8969269003822,15.1732526766798,20.7854311138179,15.8439313716605,11.0507138108398,20.9667328421304,17.966240568176,13.0212731092258,15.721069758093,24.5299407849398,16.0991287499134,16.5529985658892,13.4307470088499,17.9985481289477,13.0550164777926,9.41061223580496,18.0920196372658,16.3242660125862,10.2436022735144,17.3100429401263,20.4885774214974,6.57608932791451,11.4056427963015,19.2682714761202,11.4280758002583,16.2862290160791,18.4432856839694,0,0,0,0,0,16.5966442520462,18.1206284252815,16.1688754504615,15.8045586595735,17.5000718255402,11.1093181677778,0,0,8.05494297223932,16.4611544996587,9.71081976775885,19.7312665320776,19.2008003676531,17.2934078402315,18.1760820334658,10.0004271094097,8.7564681619352,20.4661358254615,16.8240722712006,13.2267366107395,12.8599003676705,26.5646109906283,0,23.6500013229255,19.0951410218077,28.196432536624,0,17.9112657761936,8.84141183474868,0,0,14.1839012580817
9,14.9443829808808,5.45701794058272,17.4014851677938,9.28173271301012,20.1029068587475,10.8135311176025,13.9450468473603,13.8021899627707,14.2510200047641,12.7364490243416,7.22657575747901,14.0851252301224,14.3634872538144,12.4002464307921,10.261484606237,5.79627473503716,9.69336225302668,11.4582483878082,6.75293587183123,10.2320170226337,11.7987202995047,10.2453766952204,11.0017330739223,17.698045354627,7.09952470510668,5.74732438130618,9.89988950821869,0,0,0,0,0,9.25598886512512,9.51234345969527,13.581699985028,4.07693611206111,12.1457898034852,11.6164215693299,0,0,15.5168294483415,7.422082185174,19.5719503380012,7.94536113415196,8.19455089017737,9.71526266690558,12.9930192668605,16.9285550475964,11.932270837589,15.6989212850834,15.1589343714474,12.2997965565571,16.118376257388,10.2890978618547,0,9.28559470997948,9.42932881849202,10.5690050984092,0,19.492065637795,11.9953064903465,0,0,17.0896661801777
10,5.28728398528495,17.2819550810704,18.3244192205814,14.8852808621576,11.715049454919,17.0755400372622,16.4651326288324,16.7188824177154,18.8573938324411,18.5362663917219,8.3915798372116,13.916118849324,15.5709793895667,11.6944772635002,16.5280589810488,9.26074118102839,11.8612357144578,12.8053670293067,8.49305957621641,5.46931134476499,22.2729680654731,15.9118320124941,18.0187010282207,10.7448261927258,8.62758849986619,12.9008505897096,17.9138888603085,0,0,0,0,0,17.3461384251557,21.5556128742712,9.36089164409098,13.7032325857368,19.1812852714299,6.40216473831732,0,0,21.4790620104686,15.8014960775468,23.9915269678048,11.7324751032905,17.92745620948,14.0992767267794,11.9191148439036,7.31505433280582,8.92842273112847,13.6576332042797,10.7187786305097,17.6648857683006,21.1881004087118,22.5958776810029,0,19.0848772656781,11.4155744519195,10.8417838345219,0,16.3301481240211,16.3168705883352,0,0,13.6697899717904
