Day, Date, Time, Measurement Time, Filename, S, dS, D, dD, T, dT, Q, dQ, P, dP, tau1, tau2, GF2, GF3, ASingles, RaSingles, ADoubles, RaDoubles, ATriples, RaTriples, AQuads, RaQuads, APents, RaPents, t2dg, SumRa, SumA, detDT, detDTjitter, ampDT, ampDTjitter
Tuesday, May 29, 2018 12:41:41 PM, 4.663634, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.5852, 0.0955, 13599.9100, 9.0708, -2867.6416, 93.8404, 958.4513, 486.2963, 2224.1508, 352.0346, -56.6472, 24.1149, 0.6030, 0.3636, 288503.1230, 288503.1230, 2491461.8068, 2509831.2631, 10864928.3613, 11006803.4700, 31860727.6314, 32439490.0062, 70613098.6237, 72333716.0121, 13655.6663, 574532.0, 570327.0
Tuesday, May 29, 2018 12:41:44 PM, 4.537475, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-2.sorted.txt, 288039.9087, 0.1183, 14009.3321, 8.5085, -2274.1601, 89.3502, 2323.4206, 159.4070, 5390.3908, 116.2869, -64.7289, 30.0114, 0.5531, 0.3059, 286931.3156, 286931.3156, 2474725.6321, 2485430.4908, 10755268.8814, 10848234.9493, 31389098.3793, 31804925.8434, 69165686.7283, 70474083.1619, 14435.0866, 556298.0, 553902.0
Tuesday, May 29, 2018 12:41:47 PM, 4.537482, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-3.sorted.txt, 288034.6666, 0.0871, 13924.6846, 6.4258, -710.8970, 412.3786, -4013.4253, 66.2746, -16071.8691, 33.7208, -81.5277, 22.0553, 0.6201, 0.3845, 288347.6326, 288347.6326, 2496289.0835, 2506147.4674, 10902520.0129, 10976850.5223, 32067895.8610, 32323760.6347, 71553424.6329, 72036813.0093, 14060.7714, 558510.0, 556313.0
Tuesday, May 29, 2018 12:41:50 PM, 4.537484, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-4.sorted.txt, 287708.3170, 0.0797, 14437.0744, 7.7010, 880.5834, 309.5021, 1918.6128, 266.8790, 7205.4305, 93.7384, -77.5656, 24.8192, 0.5970, 0.3564, 288581.6468, 288581.6468, 2497435.1498, 2509993.9164, 10872049.0723, 10995656.8536, 31712950.9637, 32335930.5817, 69671694.6730, 71810005.7957, 14377.6673, 557809.0, 555018.0
Tuesday, May 29, 2018 12:41:53 PM, 4.663644, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-5.sorted.txt, 287995.6227, 0.0865, 15582.0219, 8.7623, -177.8805, 1497.3013, -1225.9991, 397.3062, -1801.2960, 378.9748, -104.7254, 20.1365, 0.6350, 0.4033, 286189.3546, 286189.3546, 2456999.5678, 2473887.3259, 10638172.4079, 10762513.5163, 30943254.1825, 31385377.5967, 67961883.6532, 68919213.8601, 14567.2827, 570139.0, 566247.0
Tuesday, May 29, 2018 12:42:17 PM, 4.663624, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.3450, 0.0956, 14455.7115, 8.6996, -3691.8569, 83.9608, -70.6469, 7420.2821, -2252.7805, 470.6733, -72.4852, 26.9802, 0.6266, 0.3926, 288498.2521, 288498.2521, 2906856.4534, 2927227.5632, 14774052.3699, 14967973.2777, 50456997.8672, 51405331.3505, 130198315.7902, 133433311.8104, 14492.4796, 670050.0, 665387.0
Tuesday, May 29, 2018 12:42:20 PM, 4.537465, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-2.sorted.txt, 288039.6620, 0.1183, 14320.3296, 9.5889, -3981.1827, 60.2159, 3847.2285, 143.1014, 12060.7680, 75.7142, -75.0333, 33.8975, 0.5722, 0.3274, 286935.1996, 286935.1996, 2887988.0400, 2896705.1153, 14650043.6077, 14733845.4857, 49922913.5316, 50333835.8348, 128522685.8421, 129934025.4569, 14994.2973, 648322.0, 646371.0
Tuesday, May 29, 2018 12:42:23 PM, 4.537472, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-3.sorted.txt, 288035.3014, 0.0870, 14744.1143, 7.6391, 631.2628, 581.6676, -1872.7033, 233.2358, -20819.9143, 42.4478, -125.3882, 23.6198, 0.6524, 0.4256, 288356.0845, 288356.0845, 2912060.3466, 2923489.7642, 14825296.3930, 14935830.1248, 50756540.3911, 51301652.2621, 131527821.9039, 133356712.7074, 14868.6409, 651488.0, 648941.0
Tuesday, May 29, 2018 12:42:26 PM, 4.537474, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-4.sorted.txt, 287708.0695, 0.0795, 15057.0546, 7.5500, 2529.8940, 137.6658, -5103.9386, 111.9362, 2204.0442, 433.5543, -93.8486, 27.9720, 0.6187, 0.3828, 288590.1329, 288590.1329, 2914655.9436, 2926999.2782, 14805512.6061, 14946522.7166, 50416748.4156, 51226971.5586, 129439492.0108, 132565100.6277, 15175.2410, 650453.0, 647710.0
Tuesday, May 29, 2018 12:42:29 PM, 4.663634, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-5.sorted.txt, 287996.0258, 0.0865, 17089.2492, 9.1937, -847.9218, 396.6475, -1066.5879, 603.5112, -8619.8606, 124.2552, -183.8469, 20.9282, 0.6709, 0.4501, 286201.7732, 286201.7732, 2866903.7651, 2885063.6660, 14472490.6792, 14631850.8606, 49041912.2701, 49703557.5181, 125390296.8417, 126996808.0232, 15711.1787, 664871.0, 660686.0
Tuesday, May 29, 2018 12:43:05 PM, 4.663638, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.3382, 0.0956, 13227.2279, 9.0947, -2411.8565, 111.8167, 335.4570, 1177.6340, -730.6064, 885.3746, -50.8134, 21.5451, 0.6041, 0.3650, 288506.8186, 288506.8186, 2325969.3705, 2343058.5637, 9466211.7120, 9591969.3024, 25898803.3196, 26380611.9783, 53548886.3630, 54865636.6554, 13648.3112, 536365.0, 532453.0
Tuesday, May 29, 2018 12:43:08 PM, 4.537479, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-2.sorted.txt, 288039.6548, 0.1185, 13527.3341, 8.8694, -2481.0603, 64.6490, 1640.9017, 188.5565, 3030.8902, 164.4236, -56.0782, 29.4961, 0.5352, 0.2865, 286926.1878, 286926.1878, 2309978.7515, 2319030.3609, 9372543.8686, 9446399.8184, 25534152.1778, 25853871.4618, 52514940.0699, 53509267.8472, 13758.6269, 519063.0, 517037.0
Tuesday, May 29, 2018 12:43:11 PM, 4.537486, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-3.sorted.txt, 288034.4127, 0.0870, 13501.9712, 6.3173, -795.5326, 338.2283, -6560.0355, 44.4149, -13297.2827, 34.5575, -68.2912, 19.2314, 0.6228, 0.3879, 288342.4571, 288342.4571, 2330314.9960, 2340783.4515, 9503580.7233, 9585618.7741, 26116494.6603, 26415085.7040, 54504724.9394, 55137902.7192, 13961.4218, 521667.0, 519334.0
